Transaction_ID,Product_ID,Product_Name,Category,Units_Sold,Standard_Retail_Price,Promo_Discount_Rate,Selling_Price_Per_Unit,Gross_Revenue,Net_Revenue,Total_COGS,Shipping_Mode,Shipping_Cost,Return_Status,Marketing_Spend_Allocated,Discount_value,Return_Deficit,True_Net_profit
T11247,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,59.74,250,0,90.01
T11248,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,20.23,0,0,125.77
T11249,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,10.98,10,0,83.02
T11250,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.30,42.00,1380.00,966.00,345.00,Express Air,120.75,Yes,331.43,414,981,-812.18
T11251,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Standard,0.50,No,87.74,100,0,611.76
T11252,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,27,60.00,0.00,60.00,1620.00,1620.00,405.00,Standard,20.25,No,440.37,0,0,754.38
T11253,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,43,60.00,0.40,36.00,2580.00,1548.00,645.00,Express Air,225.75,Yes,311.75,1032,1563,-1197.50
T11254,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,66.57,50,0,283.18
T11255,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,81.89,250,0,67.86
T11256,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,19.88,0,0,126.12
T11257,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,96.60,50,0,253.15
T11258,P002,Aura Soundbar 360,Premium Electronics,4,300.00,0.05,285.00,1200.00,1140.00,600.00,Standard,16.00,No,90.16,60,0,433.84
T11259,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,28,60.00,0.40,36.00,1680.00,1008.00,420.00,Standard,21.00,Yes,410.48,672,1023,-866.48
T11260,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.05,760.00,2400.00,2280.00,1200.00,Express Air,892.50,No,64.59,120,0,122.91
T11261,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,25,60.00,0.30,42.00,1500.00,1050.00,375.00,Standard,18.75,Yes,615.00,450,1065,-1023.75
T11262,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,22.87,0,0,123.13
T11263,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.05,950.00,3000.00,2850.00,1800.00,Standard,0.75,No,190.20,150,0,859.05
T11264,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.00,200.00,800.00,800.00,360.00,Express Air,168.00,No,114.48,0,0,157.52
T11265,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,73.89,50,0,275.86
T11266,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Express Air,28.00,No,27.06,15,0,79.94
T11267,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,23.23,0,0,122.77
T11268,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.15,51.00,960.00,816.00,240.00,Standard,12.00,Yes,257.44,144,831,-524.44
T11269,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.05,285.00,600.00,570.00,300.00,Standard,8.00,No,45.94,30,0,216.06
T11270,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,27,60.00,0.40,36.00,1620.00,972.00,405.00,Standard,20.25,No,244.89,648,0,301.86
T11271,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,29.55,0,0,116.45
T11272,P001,Quantum X Smartphone,Premium Electronics,4,1000.00,0.35,650.00,4000.00,2600.00,2400.00,Standard,1.00,No,264.64,1400,0,-65.64
T11273,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.15,51.00,900.00,765.00,225.00,Standard,11.25,No,90.75,135,0,438.00
T11274,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,Yes,23.18,0,315,-192.18
T11275,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.00,300.00,900.00,900.00,450.00,Standard,12.00,No,52.92,0,0,385.08
T11276,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.30,42.00,900.00,630.00,225.00,Standard,11.25,No,290.85,270,0,102.90
T11277,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.25,750.00,3000.00,2250.00,1800.00,Standard,0.75,No,176.94,750,0,272.31
T11278,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,21.43,0,0,82.57
T11279,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,Yes,16.30,20,195,-127.30
T11280,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.30,42.00,1260.00,882.00,315.00,Standard,15.75,No,317.10,378,0,234.15
T11281,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,71.03,250,0,78.72
T11282,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.05,285.00,600.00,570.00,300.00,Standard,8.00,No,28.18,30,0,233.82
T11283,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,12.76,0,0,133.24
T11284,P002,Aura Soundbar 360,Premium Electronics,5,300.00,0.00,300.00,1500.00,1500.00,750.00,Standard,20.00,No,57.10,0,0,672.90
T11285,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.05,760.00,1600.00,1520.00,800.00,Express Air,595.00,No,46.90,80,0,78.10
T11286,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,24.32,10,0,69.68
T11287,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,83.04,0,0,316.71
T11288,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,19.51,10,0,74.49
T11289,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,24,60.00,0.40,36.00,1440.00,864.00,360.00,Standard,18.00,No,581.76,576,0,-95.76
T11290,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.10,720.00,1600.00,1440.00,800.00,Express Air,595.00,No,99.70,160,0,-54.70
T11291,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.10,720.00,800.00,720.00,400.00,Express Air,297.50,No,32.92,80,0,-10.42
T11292,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.05,760.00,1600.00,1520.00,800.00,Standard,85.00,No,80.92,80,0,554.08
T11293,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.30,42.00,780.00,546.00,195.00,Standard,9.75,No,193.96,234,0,147.29
T11294,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.35,650.00,1000.00,650.00,600.00,Standard,0.25,No,64.11,350,0,-14.36
T11295,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,52.82,20,0,135.18
T11296,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,27.11,0,0,76.89
T11297,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,87.88,50,0,261.87
T11298,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.15,51.00,900.00,765.00,225.00,Standard,11.25,No,291.30,135,0,237.45
T11299,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,25,60.00,0.50,30.00,1500.00,750.00,375.00,Standard,18.75,No,363.25,750,0,-7.00
T11300,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,21.66,10,0,72.34
T11301,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.00,200.00,800.00,800.00,360.00,Standard,24.00,Yes,66.36,0,815,-465.36
T11302,P003,HydroClean Dishwasher,Smart Home Appliances,4,800.00,0.10,720.00,3200.00,2880.00,1600.00,Standard,170.00,No,174.28,320,0,935.72
T11303,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.10,720.00,800.00,720.00,400.00,Express Air,297.50,No,55.61,80,0,-33.11
T11304,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,38.16,0,0,253.84
T11305,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.30,42.00,1320.00,924.00,330.00,Standard,16.50,No,419.76,396,0,157.74
T11306,P003,HydroClean Dishwasher,Smart Home Appliances,4,800.00,0.05,760.00,3200.00,3040.00,1600.00,Standard,170.00,No,129.24,160,0,1140.76
T11307,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Standard,0.50,No,119.26,100,0,580.24
T11308,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,Yes,70.42,250,765,-685.67
T11309,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.15,51.00,1380.00,1173.00,345.00,Standard,17.25,No,355.12,207,0,455.63
T11310,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.15,51.00,1560.00,1326.00,390.00,Standard,19.50,No,171.60,234,0,744.90
T11311,P003,HydroClean Dishwasher,Smart Home Appliances,4,800.00,0.10,720.00,3200.00,2880.00,1600.00,Standard,170.00,No,197.16,320,0,912.84
T11312,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.30,42.00,1140.00,798.00,285.00,Express Air,99.75,No,437.76,342,0,-24.51
T11313,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.10,180.00,600.00,540.00,270.00,Standard,18.00,No,59.70,60,0,192.30
T11314,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,30,60.00,0.15,51.00,1800.00,1530.00,450.00,Standard,22.50,No,360.90,270,0,696.60
T11315,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,12.00,15,0,119.00
T11316,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.40,36.00,1380.00,828.00,345.00,Standard,17.25,No,548.55,552,0,-82.80
T11317,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,14,60.00,0.40,36.00,840.00,504.00,210.00,Standard,10.50,No,270.62,336,0,12.88
T11318,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Express Air,28.00,No,19.22,15,0,87.78
T11319,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,30,60.00,0.40,36.00,1800.00,1080.00,450.00,Standard,22.50,No,358.50,720,0,249.00
T11320,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,13.25,0,0,90.75
T11321,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,27.76,20,0,160.24
T11322,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,21.63,15,0,109.37
T11323,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.40,36.00,780.00,468.00,195.00,Standard,9.75,No,142.48,312,0,120.77
T11324,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Standard,0.25,No,92.60,100,0,207.15
T11325,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,29.97,0,0,74.03
T11326,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Standard,0.50,Yes,135.26,100,1915,-1350.76
T11327,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,32.04,40,0,285.46
T11328,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,70.50,50,0,279.25
T11329,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.25,750.00,2000.00,1500.00,1200.00,Standard,0.50,Yes,88.50,500,1515,-1304.00
T11330,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,30,60.00,0.30,42.00,1800.00,1260.00,450.00,Express Air,157.50,No,616.20,540,0,36.30
T11331,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.00,300.00,900.00,900.00,450.00,Standard,12.00,No,41.34,0,0,396.66
T11332,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,12,60.00,0.40,36.00,720.00,432.00,180.00,Standard,9.00,Yes,231.60,288,447,-435.60
T11333,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,42.67,50,0,307.08
T11334,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.00,200.00,400.00,400.00,180.00,Standard,12.00,No,45.04,0,0,162.96
T11335,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,92.28,250,0,57.47
T11336,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,31,60.00,0.40,36.00,1860.00,1116.00,465.00,Express Air,162.75,No,718.89,744,0,-230.64
T11337,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Express Air,297.50,No,28.28,40,0,34.22
T11338,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.15,170.00,600.00,510.00,270.00,Express Air,126.00,No,36.36,90,0,77.64
T11339,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Express Air,1.75,No,77.43,100,0,220.82
T11340,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,42.60,0,0,357.15
T11341,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,18.55,15,0,112.45
T11342,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,28.58,10,0,65.42
T11343,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,13.21,0,0,132.79
T11344,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,27.56,0,0,74.94
T11345,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.05,760.00,1600.00,1520.00,800.00,Standard,85.00,No,88.84,80,0,546.16
T11346,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.00,200.00,400.00,400.00,180.00,Standard,12.00,No,23.78,0,0,184.22
T11347,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.00,200.00,800.00,800.00,360.00,Express Air,168.00,No,107.56,0,0,164.44
T11348,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Express Air,297.50,Yes,43.73,40,775,-756.23
T11349,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,46.44,50,0,303.31
T11350,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,96.78,50,0,252.97
T11351,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,18,60.00,0.15,51.00,1080.00,918.00,270.00,Standard,13.50,No,301.32,162,0,333.18
T11352,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.40,36.00,1200.00,720.00,300.00,Standard,15.00,No,429.80,480,0,-24.80
T11353,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,33.49,0,0,324.01
T11354,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,9,60.00,0.15,51.00,540.00,459.00,135.00,Standard,6.75,No,69.12,81,0,248.13
T11355,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.00,200.00,600.00,600.00,270.00,Standard,18.00,No,77.46,0,0,234.54
T11356,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.10,720.00,800.00,720.00,400.00,Standard,42.50,No,35.02,80,0,242.48
T11357,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,Yes,50.90,0,815,-508.40
T11358,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Express Air,1.75,No,69.61,100,0,228.64
T11359,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.10,900.00,2000.00,1800.00,1200.00,Express Air,3.50,No,92.52,200,0,503.98
T11360,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.05,190.00,600.00,570.00,270.00,Express Air,126.00,No,41.43,30,0,132.57
T11361,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,33.21,0,0,69.29
T11362,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,10,60.00,0.15,51.00,600.00,510.00,150.00,Express Air,52.50,No,53.70,90,0,253.80
T11363,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,25.29,40,0,292.21
T11364,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.05,285.00,600.00,570.00,300.00,Standard,8.00,No,28.02,30,0,233.98
T11365,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,21.25,0,0,124.75
T11366,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,15.10,10,0,78.90
T11367,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,Yes,14.39,0,315,-183.39
T11368,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,18,60.00,0.30,42.00,1080.00,756.00,270.00,Standard,13.50,Yes,298.80,324,771,-597.30
T11369,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,10.48,10,0,83.52
T11370,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.05,285.00,900.00,855.00,450.00,Standard,12.00,No,47.88,45,0,345.12
T11371,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.15,255.00,900.00,765.00,450.00,Standard,12.00,No,80.79,135,0,222.21
T11372,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,52.36,0,0,50.14
T11373,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.00,60.00,1320.00,1320.00,330.00,Standard,16.50,No,354.20,0,0,619.30
T11374,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.05,950.00,3000.00,2850.00,1800.00,Standard,0.75,No,209.79,150,0,839.46
T11375,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,67.74,0,0,332.01
T11376,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.15,51.00,1260.00,1071.00,315.00,Standard,15.75,Yes,419.16,189,1086,-764.91
T11377,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.10,720.00,1600.00,1440.00,800.00,Express Air,595.00,No,41.46,160,0,3.54
T11378,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,47.36,0,0,244.64
T11379,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.05,285.00,600.00,570.00,300.00,Standard,8.00,Yes,57.32,30,585,-380.32
T11380,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,15.39,0,0,130.61
T11381,P001,Quantum X Smartphone,Premium Electronics,5,1000.00,0.00,1000.00,5000.00,5000.00,3000.00,Express Air,8.75,No,244.05,0,0,1747.20
T11382,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.10,180.00,800.00,720.00,360.00,Standard,24.00,No,100.88,80,0,235.12
T11383,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,18.43,10,0,75.57
T11384,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,14,60.00,0.30,42.00,840.00,588.00,210.00,Express Air,73.50,No,221.90,252,0,82.60
T11385,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.15,51.00,1140.00,969.00,285.00,Standard,14.25,No,446.88,171,0,222.87
T11386,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,29,60.00,0.15,51.00,1740.00,1479.00,435.00,Standard,21.75,Yes,469.80,261,1494,-941.55
T11387,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,24,60.00,0.40,36.00,1440.00,864.00,360.00,Standard,18.00,Yes,579.36,576,879,-972.36
T11388,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,27,60.00,0.30,42.00,1620.00,1134.00,405.00,Standard,20.25,No,501.39,486,0,207.36
T11389,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,86.27,250,0,63.48
T11390,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.40,36.00,1260.00,756.00,315.00,Express Air,110.25,No,228.48,504,0,102.27
T11391,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,18,60.00,0.30,42.00,1080.00,756.00,270.00,Standard,13.50,No,322.56,324,0,149.94
T11392,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Express Air,42.00,No,11.57,10,0,46.43
T11393,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.00,60.00,1260.00,1260.00,315.00,Standard,15.75,No,487.62,0,0,441.63
T11394,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Standard,0.25,No,75.95,100,0,223.80
T11395,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,65.37,50,0,284.38
T11396,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,27,60.00,0.40,36.00,1620.00,972.00,405.00,Standard,20.25,No,234.36,648,0,312.39
T11397,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,49.18,0,0,242.82
T11398,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.10,900.00,2000.00,1800.00,1200.00,Standard,0.50,No,82.78,200,0,516.72
T11399,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Express Air,28.00,No,26.90,15,0,80.10
T11400,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Express Air,1.75,No,45.82,0,0,352.43
T11401,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.30,42.00,1140.00,798.00,285.00,Standard,14.25,Yes,324.90,342,813,-639.15
T11402,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.50,30.00,780.00,390.00,195.00,Standard,9.75,No,278.98,390,0,-93.73
T11403,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,68.37,0,0,331.38
T11404,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,12,60.00,0.40,36.00,720.00,432.00,180.00,Standard,9.00,No,139.44,288,0,103.56
